Program,Year,Period,Geo Level,State,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, TENANTS","LANDLORDS, COMBINED, TENANTS: (3 OR MORE TENANTS)","69,210",6
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)","276,906",3.2
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","335,395",78.4
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","453,306",3.9
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","250,599",5.5
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (500,000 TO 999,999 $)","273,454",4.3
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (LESS THAN 50,000 $)","303,376",91.2
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING","LANDLORDS, NON-OPERATING: (TOTAL)","1,627,543",33
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (1,000 TO 9,999 ACRES)","30,866",8.1
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","694,146",77.5
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (10,000 OR MORE ACRES)",538,31.9
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (100 TO 199 ACRES)","285,872",4.1
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (200 TO 499 ACRES)","216,591",4.6
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","322,829",4.7
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (500 TO 999 ACRES)","76,701",10.5
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (ACRES FULLY PAID FOR)","1,507,331",35.6
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (ACRES NOT FULLY PAID FOR)","120,212",6.7
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (CORPORATION & TRUST)","281,112",3.8
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (INDIVIDUAL & PARTNERSHIP)","1,263,547",42.4
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (MULTIPLE TYPES)","34,534",20.3
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (OTHER)","48,350",9.9
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (1 TENANTS)","1,382,771",38.8
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (2 TENANTS)","190,579",4.7
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (3 OR MORE TENANTS)","54,193",7
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)","228,932",3.7
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","288,308",91.2
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","385,380",4.4
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","221,974",6.1
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (500,000 TO 999,999 $)","235,366",4.8
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (LESS THAN 50,000 $)","267,582",103.3
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING","LANDLORDS, OPERATING: (TOTAL)","287,109",2.4
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (1,000 TO 9,999 ACRES)","12,291",11
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","93,631",4.9
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (100 TO 199 ACRES)","45,494",5.4
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (200 TO 499 ACRES)","43,276",7.2
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","50,900",6.7
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (500 TO 999 ACRES)","19,735",9.5
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, TENANTS","LANDLORDS, OPERATING, TENANTS: (1 TENANTS)","215,423",3
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, TENANTS","LANDLORDS, OPERATING, TENANTS: (2 TENANTS)","35,053",8.5
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, TENANTS","LANDLORDS, OPERATING, TENANTS: (3 OR MORE TENANTS)","15,017",10.4
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)","47,974",5.2
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","47,086",6.6
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","67,927",7.3
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","28,624",9.9
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (500,000 TO 999,999 $)","38,087",7.7
CENSUS,2014,YEAR,NATIONAL,US TOTAL,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (LESS THAN 50,000 $)","35,794",9.5
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, (EXCL LAND SALES AND RENT), ASSOCIATED WITH AG LAND, OWNED, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING","LANDLORDS, NON-OPERATING: (TOTAL)","4,744,000",35.4
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, (EXCL LAND SALES AND RENT), ASSOCIATED WITH AG LAND, OWNED, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING","LANDLORDS, NON-OPERATING: (TOTAL)","1,790",25.8
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, 75 TO 100 PCT, ASSOCIATED WITH AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, CORPORATION & TRUST - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING","LANDLORDS, NON-OPERATING: (TOTAL)","3,231",21.9
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED","LANDLORDS, COMBINED: (TOTAL)","115,836,000",10.4
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","27,648,000",38.7
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (100 TO 199 ACRES)","17,109,000",22.4
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (200 TO 499 ACRES)","35,638,000",32
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","10,205,000",23.1
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, TENANTS","LANDLORDS, COMBINED, TENANTS: (1 TENANTS)","77,597,000",16.6
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, TENANTS","LANDLORDS, COMBINED, TENANTS: (2 TENANTS)","24,299,000",47.5
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)","25,210,000",36.7
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","16,787,000",29
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","20,383,000",19.1
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","16,859,000",59.4
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (500,000 TO 999,999 $)","29,603,000",39.4
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (LESS THAN 50,000 $)","6,244,000",24.5
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING","LANDLORDS, NON-OPERATING: (TOTAL)","81,215,000",13.7
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","23,205,000",45.2
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (100 TO 199 ACRES)","15,621,000",24
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (200 TO 499 ACRES)","19,871,000",24.5
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","7,401,000",25
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (ACRES FULLY PAID FOR)","79,692,000",14.2
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (CORPORATION & TRUST)","17,708,000",27.5
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (INDIVIDUAL & PARTNERSHIP)","57,845,000",19.6
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (1 TENANTS)","56,092,000",18.1
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (2 TENANTS)","12,637,000",40.1
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)","14,497,000",34.4
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","14,236,000",33.2
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","17,049,000",21.8
CENSUS,2014,YEAR,STATE,ALABAMA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","13,424,000",72.8
